X,Y,Z,Val
74.0,37.0,16.0,0.12152662261861862
74.0,38.0,16.0,0.025776876252252254
74.0,39.0,16.0,0.03572011914414413
74.0,40.0,16.0,0.03498358263363363
74.0,41.0,16.0,0.03166916833633633
74.0,42.0,16.0,0.11158337972672672
74.0,43.0,16.0,0.0828584558168168
74.0,44.0,16.0,0.11452952576876875
74.0,45.0,16.0,0.04639989854654653
74.0,46.0,16.0,0.13846696236036035
74.0,47.0,16.0,0.04860950807807808
74.0,48.0,16.0,0.07475655420120121
74.0,49.0,16.0,0.0887507479009009
74.0,50.0,16.0,0.07512482245645645
74.0,51.0,16.0,0.12705064644744743
74.0,52.0,16.0,0.0887507479009009
74.0,53.0,16.0,0.0633402382882883
74.0,54.0,16.0,0.024672071486486452
74.0,55.0,16.0,0.022094193699699703
74.0,56.0,16.0,0.038666265186186204
74.0,57.0,16.0,0.03719319216516516
74.0,58.0,16.0,0.03240570484684684
74.0,59.0,16.0,0.0301960953153153
74.0,60.0,16.0,0.011414414297297297
74.0,61.0,16.0,0.06554984781981983
74.0,62.0,16.0,0.033142241357357355
74.0,63.0,16.0,0.05965755573573573
74.0,64.0,16.0,0.038297996930930917
74.0,65.0,16.0,0.15319769257057056
74.0,66.0,16.0,0.31302611535135133
74.0,67.0,16.0,0.3071338232672673
74.0,68.0,16.0,0.3251789677747748
74.0,69.0,16.0,0.3178136026696697
74.0,70.0,16.0,0.3152357248828829
74.0,71.0,16.0,0.052292190630630626
74.0,72.0,16.0,0.04934604458858859
74.0,73.0,16.0,0.030564363570570588
74.0,74.0,16.0,0.026881681018018015
74.0,75.0,16.0,0.06260370177777777
74.0,76.0,16.0,0.028354754039039025
74.0,77.0,16.0,0.05523833667267267
74.0,78.0,16.0,0.07991230977477476
74.0,79.0,16.0,0.062235433522522525
74.0,80.0,16.0,0.051555654120120115
74.0,81.0,16.0,0.04087587471771771
74.0,82.0,16.0,0.0434537525045045
74.0,83.0,16.0,0.03387877786786785
74.0,84.0,16.0,0.03240570484684684
74.0,85.0,16.0,0.04419028901501501
74.0,86.0,16.0,0.05707967794894894
74.0,87.0,16.0,0.0541335319069069
74.0,88.0,16.0,0.016570169870870836
74.0,89.0,16.0,0.2739896802942943
74.0,90.0,16.0,0.25741760880780784
74.0,91.0,16.0,0.24784263417117117
74.0,92.0,16.0,0.2592589500840841
74.0,93.0,16.0,0.2935078978228228
74.0,94.0,16.0,0.27840889935735735
74.0,95.0,16.0,0.28724733748348347
74.0,96.0,16.0,0.26993872948648645
74.0,97.0,16.0,0.26073202310510507
74.0,98.0,16.0,0.3019780676936937
74.0,99.0,16.0,0.014728828594594581
74.0,100.0,16.0,0.07033733513813811
74.0,101.0,16.0,0.04860950807807808
74.0,102.0,16.0,0.06960079862762762
74.0,103.0,16.0,0.03498358263363363
74.0,104.0,16.0,0.03866626518618618
74.0,105.0,16.0,0.037561460420420405
74.0,106.0,16.0,0.03572011914414413
74.0,107.0,16.0,0.02909129054954954
74.0,108.0,16.0,0.038297996930930917
74.0,109.0,16.0,0.018411511147147154
74.0,110.0,16.0,0.008836536510510506
74.0,111.0,16.0,0.03866626518618618
74.0,112.0,16.0,0.008836536510510506
74.0,113.0,16.0,0.03351050961261261
74.0,114.0,16.0,0.053765263651651636
74.0,115.0,16.0,0.11710740355555554
74.0,116.0,16.0,0.04934604458858859
74.0,117.0,16.0,0.05560660492792791
74.0,118.0,16.0,0.0707056033933934
74.0,119.0,16.0,0.06739118909609612
74.0,120.0,16.0,0.0508191176096096
74.0,121.0,16.0,0.06186716526726727
74.0,122.0,16.0,0.09979879555855856
74.0,123.0,16.0,0.06260370177777777
74.0,124.0,16.0,0.04897777633333333
74.0,125.0,16.0,0.051555654120120115
74.0,126.0,16.0,0.024672071486486473
74.0,127.0,16.0,0.03166916833633633
74.0,128.0,16.0,0.04308548424924923
74.0,129.0,16.0,0.3480115996006006
74.0,130.0,16.0,0.34469718530330334
75.0,1.0,16.0,0.031300900081081086
75.0,2.0,16.0,0.048977776333333306
75.0,3.0,16.0,0.06665465258558556
75.0,4.0,16.0,0.0754930907117117
75.0,5.0,16.0,0.08580460185885885
75.0,6.0,16.0,0.07807096849849848
75.0,7.0,16.0,0.04087587471771771
75.0,8.0,16.0,0.07733443198798798
75.0,9.0,16.0,0.16387747197297298
75.0,10.0,16.0,0.042348947738738735
75.0,11.0,16.0,0.036088387399399395
75.0,12.0,16.0,0.03351050961261261
75.0,13.0,16.0,0.039771069951951926
75.0,14.0,16.0,0.05707967794894894
75.0,15.0,16.0,0.07328348118018017
75.0,16.0,16.0,0.10237667334534534
75.0,17.0,16.0,0.04750470331231232
75.0,18.0,16.0,0.05192392237537536
75.0,19.0,16.0,0.015097096849849848
75.0,20.0,16.0,0.045295093780780775
75.0,21.0,16.0,0.06297197003303302
75.0,22.0,16.0,0.07696616373273273
75.0,23.0,16.0,0.03351050961261261
75.0,24.0,16.0,0.06039409224624625
75.0,25.0,16.0,0.027249949273273264
75.0,26.0,16.0,0.03240570484684682
75.0,27.0,16.0,0.02393553497597598
75.0,28.0,16.0,0.2780406311021021
75.0,29.0,16.0,0.1233679638948949
75.0,30.0,16.0,0.32039148045645643
75.0,31.0,16.0,0.26993872948648645
75.0,32.0,16.0,0.11452952576876875
75.0,33.0,16.0,0.18118607996996997
75.0,34.0,16.0,0.30381940896996995
75.0,35.0,16.0,0.29755884863063065
75.0,36.0,16.0,0.31302611535135133
75.0,37.0,16.0,0.3432241122822823
75.0,38.0,16.0,0.18376395775675675
75.0,39.0,16.0,0.2283244166426426
75.0,40.0,16.0,0.1701380323123123
75.0,41.0,16.0,0.3100799693093093
75.0,42.0,16.0,0.09096035743243244
75.0,43.0,16.0,0.060025823990991
75.0,44.0,16.0,0.30639728675675676
75.0,45.0,16.0,0.2180129054954955
75.0,46.0,16.0,0.30381940896996995
75.0,47.0,16.0,0.04639989854654653
75.0,48.0,16.0,0.05744794620420419
75.0,49.0,16.0,0.078807505009009
75.0,50.0,16.0,0.038297996930930917
75.0,51.0,16.0,0.07659789547747749
75.0,52.0,16.0,0.13257467027627626
75.0,53.0,16.0,0.07512482245645645
75.0,54.0,16.0,0.08801421139039038
75.0,55.0,16.0,0.036911280404204216
75.0,56.0,16.0,0.016570169870870857
75.0,57.0,16.0,0.03492263182582582
75.0,58.0,16.0,0.05597487318318316
75.0,59.0,16.0,0.02909129054954954
75.0,60.0,16.0,0.02909129054954954
75.0,61.0,16.0,0.034615314378378365
75.0,62.0,16.0,0.045295093780780775
75.0,63.0,16.0,0.1182122083213213
75.0,64.0,16.0,0.051555654120120115
75.0,65.0,16.0,0.10826896542942942
75.0,66.0,16.0,0.3273885773063063
75.0,67.0,16.0,0.34175103926126127
75.0,68.0,16.0,0.3200232122012012
75.0,69.0,16.0,0.32112801696696697
75.0,70.0,16.0,0.0714421399039039
75.0,71.0,16.0,0.07843923675375376
75.0,72.0,16.0,0.11379298925825829
75.0,73.0,16.0,0.08249018756156155
75.0,74.0,16.0,0.046768166801801805
75.0,75.0,16.0,0.025040339741741743
75.0,76.0,16.0,0.036088387399399395
75.0,77.0,16.0,0.04419028901501503
75.0,78.0,16.0,0.03682492390990991
75.0,79.0,16.0,0.04386205139579579
75.0,80.0,16.0,0.053028727141141145
75.0,81.0,16.0,0.07475655420120121
75.0,82.0,16.0,0.023935534975976
75.0,83.0,16.0,0.05381833837267267
75.0,84.0,16.0,0.02761821752852853
75.0,85.0,16.0,0.015097096849849848
75.0,86.0,16.0,0.01988458416816816
75.0,87.0,16.0,0.06960079862762762
75.0,88.0,16.0,0.11047857496096093
75.0,89.0,16.0,0.03351050961261261
75.0,90.0,16.0,0.2655195104234234
75.0,91.0,16.0,0.2839329231861862
75.0,92.0,16.0,0.2898252152702703
75.0,93.0,16.0,0.2666243151891892
75.0,94.0,16.0,0.2935078978228228
75.0,95.0,16.0,0.29424443433333336
75.0,96.0,16.0,0.27730409459159155
75.0,97.0,16.0,0.29755884863063065
75.0,98.0,16.0,0.289456947015015
75.0,99.0,16.0,0.07770270024324324
75.0,100.0,16.0,0.09979879555855856
75.0,101.0,16.0,0.06186716526726727
75.0,102.0,16.0,0.014360560339339334
75.0,103.0,16.0,0.03682492390990991
75.0,104.0,16.0,0.05339699539639639
75.0,105.0,16.0,0.04087790712282281
75.0,106.0,16.0,0.03947848775285286
75.0,107.0,16.0,0.03715839774474476
75.0,108.0,16.0,0.023198998465465488
75.0,109.0,16.0,0.03866626518618618
75.0,110.0,16.0,0.02246246195495495
75.0,111.0,16.0,0.03424704612312312
75.0,112.0,16.0,0.03351050961261261
75.0,113.0,16.0,0.04161241122822822
75.0,114.0,16.0,0.05892101922522522
75.0,115.0,16.0,0.06260370177777777
75.0,116.0,16.0,0.03535185088888888
75.0,117.0,16.0,0.03387877786786785
75.0,118.0,16.0,0.057816214459459454
75.0,119.0,16.0,0.0640767747987988
75.0,120.0,16.0,0.06171650467447446
75.0,121.0,16.0,0.08101711454054053
75.0,122.0,16.0,0.06923253037237238
75.0,123.0,16.0,0.05339699539639639
75.0,124.0,16.0,0.04013933820720719
75.0,125.0,16.0,0.3089751645435435
75.0,126.0,16.0,0.33512221066666664
75.0,127.0,16.0,0.04013933820720719
75.0,128.0,16.0,0.06297197003303302
75.0,129.0,16.0,0.19444373715915916
75.0,130.0,16.0,0.31228957884084085
76.0,1.0,16.0,0.02650000000000001
76.0,2.0,16.0,0.030564363570570567
76.0,3.0,16.0,0.06775945735135135
76.0,4.0,16.0,0.0681277256066066
76.0,5.0,16.0,0.01620190161561561
76.0,6.0,16.0,0.05500000000000001
76.0,7.0,16.0,0.05707967794894894
76.0,8.0,16.0,0.07991230977477476
76.0,9.0,16.0,0.09685264951651651
76.0,10.0,16.0,0.03203743659159158
76.0,11.0,16.0,0.0678
76.0,12.0,16.0,0.078807505009009
76.0,13.0,16.0,0.07291521292492494
76.0,14.0,16.0,0.09316996696396396
76.0,15.0,16.0,0.13183813376576575
76.0,16.0,16.0,0.09189999800000001
76.0,17.0,16.0,0.057816214459459454
76.0,18.0,16.0,0.03498358263363363
76.0,19.0,16.0,0.02798648578378378
76.0,20.0,16.0,0.04897777633333333
76.0,21.0,16.0,0.08399999899999999
76.0,22.0,16.0,0.0813853827957958
76.0,23.0,16.0,0.04603163029129129
76.0,24.0,16.0,0.03535185088888888
76.0,25.0,16.0,0.024303803231231227
76.0,26.0,16.0,0.02080000000000001
76.0,27.0,16.0,0.03792972867567567
76.0,28.0,16.0,0.2905617517807808
76.0,29.0,16.0,0.1340477432972973
76.0,30.0,16.0,0.14325444967867867
76.0,31.0,16.0,0.287
76.0,32.0,16.0,0.05707967794894894
76.0,33.0,16.0,0.013624023828828819
76.0,34.0,16.0,0.14841020525225226
76.0,35.0,16.0,0.1775033974174174
76.0,36.0,16.0,0.307000011
76.0,37.0,16.0,0.32775684556156154
76.0,38.0,16.0,0.3262837725405406
76.0,39.0,16.0,0.3388048932192192
76.0,40.0,16.0,0.31118477407507505
76.0,41.0,16.0,0.308999985
76.0,42.0,16.0,0.3200232122012012
76.0,43.0,16.0,0.1612995941861862
76.0,44.0,16.0,0.24636956115015013
76.0,45.0,16.0,0.3027146042042042
76.0,46.0,16.0,0.317000002
76.0,47.0,16.0,0.2673608516996997
76.0,48.0,16.0,0.28025024063363363
76.0,49.0,16.0,0.03277397310210209
76.0,50.0,16.0,0.05487006841741742
76.0,51.0,16.0,0.07639999699999998
76.0,52.0,16.0,0.027249949273273264
76.0,53.0,16.0,0.046768166801801805
76.0,54.0,16.0,0.03792972867567567
76.0,55.0,16.0,0.02872302229429429
76.0,56.0,16.0,0.04799999999999999
76.0,57.0,16.0,0.04639989854654653
76.0,58.0,16.0,0.044644913764564545
76.0,59.0,16.0,0.04419028901501503
76.0,60.0,16.0,0.05487006841741742
76.0,61.0,16.0,0.03999999900000001
76.0,62.0,16.0,0.08801421139039038
76.0,63.0,16.0,0.06628638433033032
76.0,64.0,16.0,0.06923253037237236
76.0,65.0,16.0,0.31560399313813814
76.0,66.0,16.0,0.326000005
76.0,67.0,16.0,0.33291260113513516
76.0,68.0,16.0,0.30823862803303304
76.0,69.0,16.0,0.0659181160750751
76.0,70.0,16.0,0.08838247964564563
76.0,71.0,16.0,0.08550000199999999
76.0,72.0,16.0,0.10127186857957955
76.0,73.0,16.0,0.06628638433033032
76.0,74.0,16.0,0.052292190630630626
76.0,75.0,16.0,0.03977106995195195
76.0,76.0,16.0,0.051100001000000006
76.0,77.0,16.0,0.02761821752852853
76.0,78.0,16.0,0.01620190161561561
76.0,79.0,16.0,0.05634314143843843
76.0,80.0,16.0,0.05075452339609611
76.0,81.0,16.0,0.04400000000000001
76.0,82.0,16.0,0.045295093780780796
76.0,83.0,16.0,0.036824923909909886
76.0,84.0,16.0,0.04013933820720719
76.0,85.0,16.0,0.06886426211711712
76.0,86.0,16.0,0.08800000000000001
76.0,87.0,16.0,0.06702292084084085
76.0,88.0,16.0,0.06996906688288287
76.0,89.0,16.0,0.07217867641441439
76.0,90.0,16.0,0.04750470331231232
76.0,91.0,16.0,0.287
76.0,92.0,16.0,0.2787771676126126
76.0,93.0,16.0,0.21212061341141142
76.0,94.0,16.0,0.2633099008918919
76.0,95.0,16.0,0.23789939127927928
76.0,96.0,16.0,0.296000004
76.0,97.0,16.0,0.3159722613933934
76.0,98.0,16.0,0.31707706615915915
76.0,99.0,16.0,0.2997684581621622
76.0,100.0,16.0,0.030564363570570567
76.0,101.0,16.0,0.066699997
76.0,102.0,16.0,0.037561460420420405
76.0,103.0,16.0,0.06665465258558556
76.0,104.0,16.0,0.03719319216516516
76.0,105.0,16.0,0.043750399513813806
76.0,106.0,16.0,0.05710000200000002
76.0,107.0,16.0,0.04025185108888888
76.0,108.0,16.0,0.016938438126126124
76.0,109.0,16.0,0.03249465398558561
76.0,110.0,16.0,0.033142241357357355
76.0,111.0,16.0,0.03440000100000001
76.0,112.0,16.0,0.03203743659159158
76.0,113.0,16.0,0.04713643505705705
76.0,114.0,16.0,0.0754930907117117
76.0,115.0,16.0,0.08359499232732734
76.0,116.0,16.0,0.09290000100000001
76.0,117.0,16.0,0.11452952576876874
76.0,118.0,16.0,0.0541335319069069
76.0,119.0,16.0,0.09243343045345345
76.0,120.0,16.0,0.05487006841741742
76.0,121.0,16.0,0.054099999
76.0,122.0,16.0,0.04050760646246248
76.0,123.0,16.0,0.04271721599399398
76.0,124.0,16.0,0.0681277256066066
76.0,125.0,16.0,0.015097096849849848
76.0,126.0,16.0,0.0517
76.0,127.0,16.0,0.34248757577177175
76.0,128.0,16.0,0.07733443198798798
76.0,129.0,16.0,0.34248757577177175
76.0,130.0,16.0,0.3222328217327327
77.0,1.0,16.0,0.03240570484684684
77.0,2.0,16.0,0.03682492390990991
77.0,3.0,16.0,0.02651341276276277
77.0,4.0,16.0,0.08543633360360361
77.0,5.0,16.0,0.04639989854654653
77.0,6.0,16.0,0.04308548424924923
77.0,7.0,16.0,0.07659789547747749
77.0,8.0,16.0,0.05560660492792791
77.0,9.0,16.0,0.08101711454054053
77.0,10.0,16.0,0.06996906688288287
77.0,11.0,16.0,0.08433152883783783
77.0,12.0,16.0,0.11268818449249247
77.0,13.0,16.0,0.11121511147147148
77.0,14.0,16.0,0.0821219193063063
77.0,15.0,16.0,0.09722091777177176
77.0,16.0,16.0,0.08690940662462462
77.0,17.0,16.0,0.05523833667267267
77.0,18.0,16.0,0.027249949273273264
77.0,19.0,16.0,0.03203743659159158
77.0,20.0,16.0,0.036088387399399374
77.0,21.0,16.0,0.03498358263363363
77.0,22.0,16.0,0.008099999999999993
77.0,23.0,16.0,0.04087587471771771
77.0,24.0,16.0,0.011414414297297297
77.0,25.0,16.0,0.0250950544993994
77.0,26.0,16.0,0.015097096849849868
77.0,27.0,16.0,0.038666265186186204
77.0,28.0,16.0,0.024672071486486473
77.0,29.0,16.0,0.039034533441441435
77.0,30.0,16.0,0.13073332899999998
77.0,31.0,16.0,0.08433152883783783
77.0,32.0,16.0,0.04271721599399398
77.0,33.0,16.0,0.03351050961261263
77.0,34.0,16.0,0.06996906688288287
77.0,35.0,16.0,0.042348947738738735
77.0,36.0,16.0,0.14178137665765764
77.0,37.0,16.0,0.16387747197297298
77.0,38.0,16.0,0.29608577560960964
77.0,39.0,16.0,0.3494846726216216
77.0,40.0,16.0,0.2820915819099099
77.0,41.0,16.0,0.31118477407507505
77.0,42.0,16.0,0.3432241122822823
77.0,43.0,16.0,0.33438567415615617
77.0,44.0,16.0,0.11231991623723724
77.0,45.0,16.0,0.10274494160060059
77.0,46.0,16.0,0.008836536510510527
77.0,47.0,16.0,0.2912982882912913
77.0,48.0,16.0,0.285037727951952
77.0,49.0,16.0,0.289456947015015
77.0,50.0,16.0,0.05818448271471471
77.0,51.0,16.0,0.28687906922822826
77.0,52.0,16.0,0.041612411228228244
77.0,53.0,16.0,0.029827827060060073
77.0,54.0,16.0,0.016570169870870857
77.0,55.0,16.0,0.028354754039039025
77.0,56.0,16.0,0.05634314143843843
77.0,57.0,16.0,0.04934604458858859
77.0,58.0,16.0,0.04308548424924923
77.0,59.0,16.0,0.04308548424924923
77.0,60.0,16.0,0.05192392237537536
77.0,61.0,16.0,0.050082581099099084
77.0,62.0,16.0,0.06113062875675674
77.0,63.0,16.0,0.07254694466966966
77.0,64.0,16.0,0.06849599386186184
77.0,65.0,16.0,0.32775684556156154
77.0,66.0,16.0,0.30492421373573575
77.0,67.0,16.0,0.33622701543243244
77.0,68.0,16.0,0.34211930751651654
77.0,69.0,16.0,0.3152357248828829
77.0,70.0,16.0,0.28577426446246246
77.0,71.0,16.0,0.2213273197927928
77.0,72.0,16.0,0.17823993392792792
77.0,73.0,16.0,0.078807505009009
77.0,74.0,16.0,0.05634314143843845
77.0,75.0,16.0,0.0567114096936937
77.0,76.0,16.0,0.04419028901501501
77.0,77.0,16.0,0.022094193699699703
77.0,78.0,16.0,0.031300900081081065
77.0,79.0,16.0,0.049501940896997006
77.0,80.0,16.0,0.05523833667267267
77.0,81.0,16.0,0.09096035743243244
77.0,82.0,16.0,0.03682492390990991
77.0,83.0,16.0,0.02798648578378378
77.0,84.0,16.0,0.047872971567567583
77.0,85.0,16.0,0.06554984781981983
77.0,86.0,16.0,0.07217867641441439
77.0,87.0,16.0,0.07954404151951952
77.0,88.0,16.0,0.12263142738438437
77.0,89.0,16.0,0.05229219063063065
77.0,90.0,16.0,0.03166916833633633
77.0,91.0,16.0,0.03387877786786785
77.0,92.0,16.0,0.16424574022822822
77.0,93.0,16.0,0.22758788013213213
77.0,94.0,16.0,0.31413092011711713
77.0,95.0,16.0,0.013992292084084087
77.0,96.0,16.0,0.06702292084084084
77.0,97.0,16.0,0.3273885773063063
77.0,98.0,16.0,0.29313962956756756
77.0,99.0,16.0,0.2938761660780781
77.0,100.0,16.0,0.0541335319069069
77.0,101.0,16.0,0.04761971823033032
77.0,102.0,16.0,0.05266045888588588
77.0,103.0,16.0,0.04750470331231232
77.0,104.0,16.0,0.06113062875675674
77.0,105.0,16.0,0.028354754039039046
77.0,106.0,16.0,0.04404501411801803
77.0,107.0,16.0,0.038447336638138145
77.0,108.0,16.0,0.03498358263363363
77.0,109.0,16.0,0.03838897847477477
77.0,110.0,16.0,0.036088387399399395
77.0,111.0,16.0,0.039933672741741734
77.0,112.0,16.0,0.04897777633333333
77.0,113.0,16.0,0.03719319216516516
77.0,114.0,16.0,0.06886426211711712
77.0,115.0,16.0,0.04603163029129129
77.0,116.0,16.0,0.07365174943543543
77.0,117.0,16.0,0.043822020759759765
77.0,118.0,16.0,0.06334023828828829
77.0,119.0,16.0,0.031300900081081086
77.0,120.0,16.0,0.05597487318318318
77.0,121.0,16.0,0.05744794620420419
77.0,122.0,16.0,0.09206516219819819
77.0,123.0,16.0,0.014360560339339334
77.0,124.0,16.0,0.06260370177777777
77.0,125.0,16.0,0.0714421399039039
77.0,126.0,16.0,0.10127186857957958
77.0,127.0,16.0,0.04271721599399398
77.0,128.0,16.0,0.018411511147147133
77.0,129.0,16.0,0.07475655420120121
77.0,130.0,16.0,0.10127186857957958
78.0,1.0,16.0,0.03535185088888886
78.0,2.0,16.0,0.030453883093993987
78.0,3.0,16.0,0.009573073021021021
78.0,4.0,16.0,0.04860950807807808
78.0,5.0,16.0,0.05707967794894894
78.0,6.0,16.0,0.033142241357357355
78.0,7.0,16.0,0.03792972867567567
78.0,8.0,16.0,0.08543633360360361
78.0,9.0,16.0,0.11268818449249247
78.0,10.0,16.0,0.04750470331231232
78.0,11.0,16.0,0.07586135896696697
78.0,12.0,16.0,0.07622962722222223
78.0,13.0,16.0,0.1333112067867868
78.0,14.0,16.0,0.15577557035735737
78.0,15.0,16.0,0.1182122083213213
78.0,16.0,16.0,0.06186716526726727
78.0,17.0,16.0,0.00846826825525524
78.0,18.0,16.0,0.02025285242342341
78.0,19.0,16.0,0.042348947738738735
78.0,20.0,16.0,0.039034533441441435
78.0,21.0,16.0,0.06554984781981983
78.0,22.0,16.0,0.02246246195495495
78.0,23.0,16.0,0.034615314378378365
78.0,24.0,16.0,0.030932631825825816
78.0,25.0,16.0,0.07696616373273273
78.0,26.0,16.0,0.044558557270270256
78.0,27.0,16.0,0.03387877786786785
78.0,28.0,16.0,0.04271721599399398
78.0,29.0,16.0,0.04971431284384384
78.0,30.0,16.0,0.1340477432972973
78.0,31.0,16.0,0.08801421139039038
78.0,32.0,16.0,0.053765263651651636
78.0,33.0,16.0,0.054501800162162155
78.0,34.0,16.0,0.07181040815915915
78.0,35.0,16.0,0.06444504305405405
78.0,36.0,16.0,0.03387877786786785
78.0,37.0,16.0,0.032405704846846864
78.0,38.0,16.0,0.06002582399099102
78.0,39.0,16.0,0.3019780676936937
78.0,40.0,16.0,0.30345114071471474
78.0,41.0,16.0,0.3472750630900901
78.0,42.0,16.0,0.32812511381681686
78.0,43.0,16.0,0.3222328217327327
78.0,44.0,16.0,0.3248106995195195
78.0,45.0,16.0,0.2831963866756757
78.0,46.0,16.0,0.3218645534774775
78.0,47.0,16.0,0.2938761660780781
78.0,48.0,16.0,0.29313962956756756
78.0,49.0,16.0,0.30160979943843846
78.0,50.0,16.0,0.3295981868378378
78.0,51.0,16.0,0.03645665565465464
78.0,52.0,16.0,0.026881681018018015
78.0,53.0,16.0,0.03019609531531532
78.0,54.0,16.0,0.02135765718918919
78.0,55.0,16.0,0.02872302229429429
78.0,56.0,16.0,0.054501800162162155
78.0,57.0,16.0,0.148041936996997
78.0,58.0,16.0,0.04603163029129129
78.0,59.0,16.0,0.06113062875675672
78.0,60.0,16.0,0.0567114096936937
78.0,61.0,16.0,0.04971431284384384
78.0,62.0,16.0,0.15135635129429428
78.0,63.0,16.0,0.29903192165165166
78.0,64.0,16.0,0.306765555012012
78.0,65.0,16.0,0.3100799693093093
78.0,66.0,16.0,0.305292481990991
78.0,67.0,16.0,0.06775945735135135
78.0,68.0,16.0,0.3233376264984985
78.0,69.0,16.0,0.3093434327987988
78.0,70.0,16.0,0.3380683567087087
78.0,71.0,16.0,0.17639859265165164
78.0,72.0,16.0,0.1933389323933934
78.0,73.0,16.0,0.1340477432972973
78.0,74.0,16.0,0.008836536510510527
78.0,75.0,16.0,0.07217867641441439
78.0,76.0,16.0,0.06849599386186184
78.0,77.0,16.0,0.02651341276276275
78.0,78.0,16.0,0.05965755573573571
78.0,79.0,16.0,0.05634314143843843
78.0,80.0,16.0,0.06702292084084084
78.0,81.0,16.0,0.060025823990991
78.0,82.0,16.0,0.05634314143843843
78.0,83.0,16.0,0.057816214459459454
78.0,84.0,16.0,0.03940280169669668
78.0,85.0,16.0,0.03792972867567567
78.0,86.0,16.0,0.06775945735135135
78.0,87.0,16.0,0.06628638433033032
78.0,88.0,16.0,0.024672071486486473
78.0,89.0,16.0,0.0567114096936937
78.0,90.0,16.0,0.009204804765765753
78.0,91.0,16.0,0.036088387399399395
78.0,92.0,16.0,0.05045084935435435
78.0,93.0,16.0,0.10826896542942942
78.0,94.0,16.0,0.29424443433333336
78.0,95.0,16.0,0.32849338207207207
78.0,96.0,16.0,0.08064884628528528
78.0,97.0,16.0,0.2968223121201201
78.0,98.0,16.0,0.2717800707627627
78.0,99.0,16.0,0.32039148045645643
78.0,100.0,16.0,0.04934604458858859
78.0,101.0,16.0,0.04566336203603604
78.0,102.0,16.0,0.038297996930930917
78.0,103.0,16.0,0.043822020759759744
78.0,104.0,16.0,0.06039409224624625
78.0,105.0,16.0,0.04728577476426428
78.0,106.0,16.0,0.03535185088888886
78.0,107.0,16.0,0.013624023828828819
78.0,108.0,16.0,0.03682492390990993
78.0,109.0,16.0,0.042348947738738714
78.0,110.0,16.0,0.04312231107477475
78.0,111.0,16.0,0.05855275096996997
78.0,112.0,16.0,0.03277397310210209
78.0,113.0,16.0,0.03535185088888888
78.0,114.0,16.0,0.054501800162162155
78.0,115.0,16.0,0.04013933820720719
78.0,116.0,16.0,0.03977106995195195
78.0,117.0,16.0,0.04824123982282281
78.0,118.0,16.0,0.09316996696396396
78.0,119.0,16.0,0.043822020759759765
78.0,120.0,16.0,0.0813853827957958
78.0,121.0,16.0,0.0754930907117117
78.0,122.0,16.0,0.09390650347447446
78.0,123.0,16.0,0.09979879555855856
78.0,124.0,16.0,0.10790069717417416
78.0,125.0,16.0,0.14399098618918918
78.0,126.0,16.0,0.12962852423423424
78.0,127.0,16.0,0.1207900861081081
78.0,128.0,16.0,0.11121511147147148
78.0,129.0,16.0,0.0662863843303303
78.0,130.0,16.0,0.012150950807807792
79.0,1.0,16.0,0.030932631825825816
79.0,2.0,16.0,0.045295093780780775
79.0,3.0,16.0,0.03166916833633633
79.0,4.0,16.0,0.051555654120120115
79.0,5.0,16.0,0.04308548424924923
79.0,6.0,16.0,0.06923253037237238
79.0,7.0,16.0,0.09132862568768768
79.0,8.0,16.0,0.06260370177777777
79.0,9.0,16.0,0.08359499232732734
79.0,10.0,16.0,0.07885464214024022
79.0,11.0,16.0,0.05560660492792791
79.0,12.0,16.0,0.0640767747987988
79.0,13.0,16.0,0.11784394006606606
79.0,14.0,16.0,0.11384273932462462
79.0,15.0,16.0,0.1182122083213213
79.0,16.0,16.0,0.04787297156756756
79.0,17.0,16.0,0.01988458416816816
79.0,18.0,16.0,0.00846826825525524
79.0,19.0,16.0,0.035351850888888904
79.0,20.0,16.0,0.04161241122822822
79.0,21.0,16.0,0.008836536510510506
79.0,22.0,16.0,0.02540860799699701
79.0,23.0,16.0,0.02798648578378376
79.0,24.0,16.0,0.04639989854654653
79.0,25.0,16.0,0.008468268255255219
79.0,26.0,16.0,0.09501130824024023
79.0,27.0,16.0,0.03535185088888888
79.0,28.0,16.0,0.030932631825825816
79.0,29.0,16.0,0.034615314378378365
79.0,30.0,16.0,0.07107387164864866
79.0,31.0,16.0,0.11342472100300299
79.0,32.0,16.0,0.07402001769069066
79.0,33.0,16.0,0.12631410993693692
79.0,34.0,16.0,0.026145144507507503
79.0,35.0,16.0,0.02246246195495495
79.0,36.0,16.0,0.06334023828828829
79.0,37.0,16.0,0.03792972867567567
79.0,38.0,16.0,0.05744794620420419
79.0,39.0,16.0,0.32112801696696697
79.0,40.0,16.0,0.32886165032732734
79.0,41.0,16.0,0.3075020915225225
79.0,42.0,16.0,0.33291260113513516
79.0,43.0,16.0,0.3251421409492492
79.0,44.0,16.0,0.3207597487117117
79.0,45.0,16.0,0.3292299185825826
79.0,46.0,16.0,0.30234633594894894
79.0,47.0,16.0,0.2680973882102102
79.0,48.0,16.0,0.30492421373573575
79.0,49.0,16.0,0.33770008845345345
79.0,50.0,16.0,0.33475394241141143
79.0,51.0,16.0,0.30971170105405404
79.0,52.0,16.0,0.1568803751231231
79.0,53.0,16.0,0.01767497463663664
79.0,54.0,16.0,0.014728828594594581
